idPk;cost;warranty;inStock;timeDelevery;warrantyImported;usefulLife;spareParts;primaryFunctionalities;secondlyFunctionalities;brand;model;height;width;deep;weight;Items_idPk
284;"$15";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"cinta para medir en pulgadas baja visión";"No brinda información";" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";432
285;"Desde $20.";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en educación o entretenimiento diario";"No brinda información";" Shower-mate";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";433
286;"Desde $74";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en vida diaria";"No brinda información";" Drive";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";434
287;"$470";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en vida diaria";"No brinda información";" Sight Enhancement Systems";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";435
288;"$3.500";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en vida diaria";"No brinda información";" MagniSight";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";436
289;"Desde $33";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en educación diaria";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";437
290;"$45";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en educación diaria.";"No brinda información";" EZ Eyes";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";438
291;"$69";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en vida diaria";"No brinda información";" DO MORE";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";439
292;"No se especifica.";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en vida diaria";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";440
293;"$69";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en vida diaria";"No brinda información";" Tel-Time";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";441
294;"No se especifica.";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en vida diaria";"No brinda información";" INDEX";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";442
295;"$95";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en vida diaria";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";443
296;"$49";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en vida diaria";"No brinda información";" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";444
297;"Desde $74";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en vida diaria";"No brinda información";" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";445
298;"$35";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en educación diaria.";"No brinda información";" Melissa y Doug";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";446
299;"$29";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en vida diaria";"No brinda información";" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";447
300;"$36";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en vida diaria";"No brinda información";" Reizen";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";448
301;"Desde $130";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en vida diaria";"No brinda información";" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";449
302;"$185";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en vida diaria";"No brinda información";" Seiko";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";450
303;"$13";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en educación diaria.";"No brinda información";" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";451
304;"$95";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en vida diaria";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";452
305;"$80";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en vida diaria";"No brinda información";" Prodigy";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";453
306;"$34";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en educación diaria.";"No brinda información";" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";454
307;"Desde $32";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en vida diaria";"No brinda información";" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";455
308;"Desde $166";"No brinda información";1;"Dos semanas en adelante, depende del producto.";"No brinda información";"Si.";"No brinda información";"Dar soporte en educación diaria.";"No brinda información";" MaxiAids";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";456
