idPk;cost;warranty;inStock;timeDelevery;warrantyImported;usefulLife;spareParts;primaryFunctionalities;secondlyFunctionalities;brand;model;height;width;deep;weight;Items_idPk
418;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Máquina de escribir Perkins";{};" Perkins";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";566
419;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Impresora etiquetas de medicamentos en Braille";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";567
420;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Impresora Braille de alto uso.";{};" Enabling Technologies";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";568
421;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Permite al usuario con movilidad limitada en su manos, poder utilizar el mouse con cualquier de sus otras extremidades o bien su cabeza.";{};" Ablenet.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";569
422;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"calculadora gráfica científica parlante, para personas no videntes.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";570
423;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Teclado que permite separarlo en dos partes para su uso más ergonómico y cómodo.";{};" Kinesis Maxim";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";571
424;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Las tiras son diferentes en la textura, número, color, y el tamaño de la de los incluidos con el kit inicial, permiten al usuario poder diferenciar texturas";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";572
425;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Software es una aplicación para Windows que le permite utilizar un ratón u otro dispositivo señalador sin hacer clic en los botones.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";573
426;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Mouse de toque único, permite deslizarse sin esfuerzo a través de páginas web y documentos. PC y Mac compatibles.";{};" Orbit Kensington";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";574
427;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Software especial para imprimir material especial para aprendizaje.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";575
428;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Ideal para estudiantes de empezar con las matemáticas para personas no videntes.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";576
429;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"es un instrumento que identifica apersonas no videntes y les permite desplazarse en forma autónoma.";{};" Ultralite";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";577
430;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"El Software Lector de Pantalla para windows.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";578
431;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Software para traducir textos a codigo Braille. Es un software necesario para la impresión en Braille.";{};" Duxbury";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";579
432;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Teclado de bolsillo, permite manejar computador y otros medios a la distancia.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";580
433;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"es un instrumento que identifica a las personas no videntes y les permite desplazarse en forma autónoma.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";581
434;"No se especifica información.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"es un instrumento que identifica a las personas no videntes y les permite desplazarse en forma autónoma.";{};" Ultralite";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";582
435;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"The Grid 2 reemplaza el teclado, para que pueda escribir en otros programas, escribir documentos de Word o mensajes de correo electrónico, el uso de Internet y mucho más.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";583
436;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Teclado de letras grandes y de color resaltante, especial para personas con dificultad visual.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";584
437;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Identificador de billetes en braille.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";585
438;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Contraste pintura amarilla hace que las marcas negras de fácil lectura";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";586
439;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Impresora y software para imprimir formas en braille";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";587
440;"No se especifica información.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"La bandeja tiene un espacio de trabajo para la colocación de cuentas y experimentando con diseños antes de encadenar ellos sobre una cuerda o alambre.";{};" No se especifica información.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";588
441;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"Mouse controlador de Computador modificado";{};" Infogrip";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";589
442;"No se especifica.";"No brinda información";1;"Desde 1 semana.";0;"Si las hay.";{};"es un instrumento que identifica a personas con discapacidad visual y les permite desplazarse en forma autónoma.";{};" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";590
